Date,ACWI,BCOM Index,JPEGCOMP Index,SP500BDT Index
1999-03-31,283.043,81.0226,145.407,153.03
1999-04-01,284.77,80.7802,146.246,152.68
1999-04-02,284.559,,,152.73
1999-04-05,287.024,81.0548,147.203,153.61
1999-04-06,288.783,80.887,147.221,154.35
1999-04-07,290.809,79.8468,147.765,154.4
1999-04-08,294.128,79.2841,149.766,155.28
1999-04-09,294.468,80.4717,148.795,155.25
1999-04-12,295.588,80.1458,149.777,155.23
1999-04-13,295.724,80.9699,151.324,154.77
1999-04-14,294.014,80.3968,152.031,154.67
1999-04-15,292.033,81.2374,151.42,154.49
1999-04-16,291.966,81.8213,153.517,154.08
1999-04-19,289.501,82.5245,153.756,154.48
1999-04-20,289.143,82.2328,153.107,154.78
1999-04-21,291.943,82.5549,153.811,154.77
1999-04-22,295.314,82.6046,153.628,153.85
1999-04-23,296.006,82.4631,153.625,153.88
1999-04-26,297.064,82.0293,153.53,154.17
1999-04-27,299.051,82.3403,153.044,154.38
1999-04-28,297.532,83.2839,152.9,154.06
1999-04-29,295.67,83.8191,153.409,154.68
1999-04-30,294.915,83.9973,154.349,153.16
1999-05-03,297.323,84.2677,155.114,153.32
1999-05-04,295.251,84.3135,154.991,152.87
1999-05-05,296.24,84.3655,154.224,153.04
1999-05-06,296.539,83.6931,154.279,152.15
1999-05-07,296.748,83.0543,155.355,151.94
1999-05-10,296.739,83.308,155.369,152.25
1999-05-11,297.311,82.878,154.306,151.76
1999-05-12,297.132,82.0231,153.174,151.97
1999-05-13,297.605,82.7074,153.458,152.87
1999-05-14,292.811,82.4247,151.722,151.23
1999-05-17,290.293,82.1865,150.705,151.01
1999-05-18,290.716,81.0819,150.212,150.9
1999-05-19,291.823,80.5314,148.292,151.27
1999-05-20,291.894,80.4087,148.066,151.22
1999-05-21,290.327,80.4168,145.642,151.59
1999-05-24,287.4,79.1909,143.773,151.71
1999-05-25,283.837,79.3797,145.318,151.78
1999-05-26,285.406,79.5055,147.827,151.48
1999-05-27,281.589,78.8141,146.207,151.03
1999-05-28,283.973,78.5584,146.377,151.09
1999-05-31,284.107,,,151.14
1999-06-01,284.205,77.9593,145.734,149.96
1999-06-02,284.694,78.5099,146.015,149.81
1999-06-03,285.576,78.9466,146.823,149.72
1999-06-04,289.339,79.7563,147.638,149.61
1999-06-07,291.439,80.6047,148.801,149.68
1999-06-08,291.166,80.3015,149.086,149.47
1999-06-09,291.875,80.6733,148.253,149.19
1999-06-10,290.323,80.3303,147.695,148.78
1999-06-11,290.75,81.3114,147.048,147.96
1999-06-14,288.982,81.4072,147.488,148.37
1999-06-15,289.857,81.0195,148.796,148.43
1999-06-16,293.587,80.1961,150.373,148.71
1999-06-17,295.791,80.4992,152.186,149.93
1999-06-18,296.636,80.8426,151.956,149.6
1999-06-21,298.151,80.3974,152.178,149.2
1999-06-22,296.631,80.2503,152.361,148.84
1999-06-23,294.536,80.9268,151.139,148.24
1999-06-24,291.881,80.6614,150.428,147.91
1999-06-25,292.431,80.7722,149.343,148.06
1999-06-28,294.157,80.5235,149.692,148.69
1999-06-29,296.361,80.9865,150.393,149.0
1999-06-30,297.892,82.5994,152.002,149.97
1999-07-01,301.527,82.0516,151.84,149.74
1999-07-02,303.77,81.9657,151.584,149.88
1999-07-05,305.976,,,149.98
1999-07-06,305.123,80.9148,152.432,149.62
1999-07-07,304.584,81.3033,152.178,149.45
1999-07-08,303.524,81.3624,151.63,150.08
1999-07-09,304.566,81.4543,150.843,150.0
1999-07-12,304.18,81.4973,148.366,151.09
1999-07-13,302.673,81.4875,148.564,151.29
1999-07-14,304.128,81.5181,149.645,151.1
1999-07-15,307.262,82.3535,149.846,151.24
1999-07-16,307.409,82.2561,149.822,151.55
1999-07-19,306.502,82.3748,150.31,151.69
1999-07-20,302.943,81.3351,149.763,151.73
1999-07-21,302.353,81.7922,149.389,151.4
1999-07-22,298.972,82.7441,148.979,150.54
1999-07-23,296.468,84.4966,148.235,149.96
1999-07-26,295.443,83.8598,148.004,149.85
1999-07-27,297.467,83.1622,149.242,150.09
1999-07-28,298.748,83.2277,149.742,150.07
1999-07-29,295.702,83.9436,149.417,149.49
1999-07-30,296.311,83.7279,149.469,149.09
1999-08-02,295.383,84.6687,148.486,149.03
1999-08-03,294.77,84.9197,147.508,148.71
1999-08-04,293.0,85.9363,147.099,148.78
1999-08-05,291.412,86.061,146.403,149.06
1999-08-06,289.253,86.8363,146.562,148.0
1999-08-09,288.627,87.3788,146.362,147.26
1999-08-10,285.871,87.4779,145.474,147.1
1999-08-11,287.723,87.66,147.129,147.32
1999-08-12,289.582,86.7676,147.725,147.27
1999-08-13,293.642,87.0918,148.369,148.0
1999-08-16,295.593,87.0484,148.643,148.28
1999-08-17,296.666,87.7215,149.703,149.07
1999-08-18,296.193,87.2068,149.138,149.32
1999-08-19,295.05,87.8271,149.354,149.17
1999-08-20,298.556,87.5806,147.935,149.47
1999-08-23,302.814,87.5966,148.41,149.59
1999-08-24,302.565,87.2902,148.891,150.02
1999-08-25,304.912,86.3602,150.371,150.9
1999-08-26,301.965,86.2956,150.224,150.69
1999-08-27,300.526,86.5506,150.012,149.91
1999-08-30,298.287,87.4984,149.46,149.13
1999-08-31,295.599,88.2114,149.566,148.9
1999-09-01,298.665,88.2987,150.24,148.8
1999-09-02,296.884,87.4813,149.912,148.31
1999-09-03,302.037,88.1166,150.741,149.39
1999-09-06,303.391,,,149.48
1999-09-07,301.707,90.0852,151.293,149.0
1999-09-08,300.761,89.6948,151.673,149.14
1999-09-09,302.957,90.7002,152.095,148.83
1999-09-10,303.04,91.0826,153.905,149.56
1999-09-13,302.202,91.2633,153.193,149.39
1999-09-14,301.034,90.2979,152.806,149.03
1999-09-15,298.441,90.0189,152.738,149.41
1999-09-16,296.751,90.075,152.336,149.71
1999-09-17,298.198,90.4835,153.033,150.01
1999-09-20,299.224,89.7133,153.532,149.89
1999-09-21,296.654,89.8033,153.119,149.75
1999-09-22,295.292,90.0038,153.187,149.88
1999-09-23,292.071,91.3556,154.085,150.46
1999-09-24,289.697,91.3259,153.315,151.26
1999-09-27,290.423,91.982,154.051,150.66
1999-09-28,290.908,93.1295,153.527,150.28
1999-09-29,289.137,92.9954,153.956,149.66
1999-09-30,292.055,92.4352,154.268,150.31
1999-10-01,292.413,92.3333,153.239,149.49
1999-10-04,295.513,91.2892,154.145,150.03
1999-10-05,295.406,90.9164,154.078,149.3
1999-10-06,298.677,90.619,155.176,149.33
1999-10-07,299.478,89.5979,155.739,149.31
1999-10-08,300.941,87.1763,155.805,149.42
1999-10-11,301.441,87.7606,,149.51
1999-10-12,298.885,90.116,154.764,149.3
1999-10-13,293.979,91.4117,154.541,148.88
1999-10-14,294.072,89.9687,154.411,148.66
1999-10-15,288.623,90.6978,153.643,149.35
1999-10-18,286.996,90.4084,153.688,149.05
1999-10-19,289.532,90.3102,154.523,148.77
1999-10-20,293.318,90.2111,155.221,148.73
1999-10-21,292.631,90.1027,155.892,148.67
1999-10-22,295.756,91.0223,157.464,148.63
1999-10-25,294.914,90.7943,157.255,148.7
1999-10-26,294.31,89.9056,158.239,148.55
1999-10-27,294.704,89.7749,157.956,149.04
1999-10-28,300.956,88.2881,159.036,149.72
1999-10-29,306.497,88.4234,159.733,150.74
1999-11-01,305.618,88.8232,160.004,150.47
1999-11-02,305.109,88.7209,161.116,150.86
1999-11-03,306.018,89.2375,161.728,151.15
1999-11-04,308.305,89.7027,162.551,151.27
1999-11-05,308.603,89.2739,162.602,152.25
1999-11-08,309.042,89.191,163.449,152.13
1999-11-09,308.705,90.2153,163.712,152.09
1999-11-10,310.942,90.6034,163.706,151.82
1999-11-11,312.745,90.0879,,151.85
1999-11-12,313.741,90.7932,164.525,152.43
1999-11-15,314.296,91.2931,164.821,152.43
1999-11-16,317.223,91.7164,164.802,152.21
1999-11-17,317.152,92.1814,163.612,151.65
1999-11-18,319.659,90.9206,164.357,151.43
1999-11-19,319.585,91.8683,163.967,151.48
1999-11-22,319.692,92.6951,164.737,151.44
1999-11-23,318.767,92.2349,165.292,151.5
1999-11-24,318.934,92.6136,165.521,151.45
1999-11-25,320.525,,,151.52
1999-11-26,321.578,,165.54,151.3
1999-11-29,320.34,91.5182,164.554,150.7
1999-11-30,315.679,90.0884,164.009,150.97
1999-12-01,317.778,90.3577,163.296,150.85
1999-12-02,319.236,91.2038,164.005,150.78
1999-12-03,324.063,91.0371,165.48,151.5
1999-12-06,325.2,91.7648,165.738,151.76
1999-12-07,324.788,91.3754,165.836,152.17
1999-12-08,323.657,91.4954,165.714,151.95
1999-12-09,324.663,90.4897,166.122,152.1
1999-12-10,325.831,89.7247,167.472,152.63
1999-12-13,325.492,89.9464,168.857,152.47
1999-12-14,323.318,90.7888,168.289,151.51
1999-12-15,323.502,91.6619,168.663,151.25
1999-12-16,326.093,92.6074,168.352,150.78
1999-12-17,327.109,92.8952,168.857,150.79
1999-12-20,328.122,92.9869,169.279,150.44
1999-12-21,329.285,92.4794,169.863,150.37
1999-12-22,331.749,92.137,169.91,150.34
1999-12-23,336.385,92.4773,170.058,150.24
1999-12-24,337.349,,,150.27
1999-12-27,336.785,92.6515,170.205,150.54
1999-12-28,337.944,93.1537,170.289,150.35
1999-12-29,339.472,93.1097,170.548,150.69
1999-12-30,341.16,92.2732,170.735,150.88
1999-12-31,341.626,,171.595,150.37
2000-01-03,342.163,92.0451,171.907,149.52
2000-01-04,332.295,91.4952,170.549,150.17
2000-01-05,327.682,91.0023,170.352,149.42
2000-01-06,323.97,91.04,170.161,149.87
2000-01-07,331.448,90.7495,171.178,150.24
2000-01-10,335.439,90.99,171.23,149.94
2000-01-11,334.047,92.048,169.676,149.24
2000-01-12,332.227,93.1605,169.109,149.06
2000-01-13,335.305,93.7982,170.091,149.77
2000-01-14,338.274,95.2123,170.36,149.43
2000-01-17,339.993,,,149.58
2000-01-18,336.118,96.4478,170.082,149.08
2000-01-19,334.486,97.1845,170.478,149.34
2000-01-20,333.225,97.6501,170.427,149.14
2000-01-21,332.137,97.4665,170.747,149.32
2000-01-24,327.725,97.0482,171.254,150.06
2000-01-25,326.45,97.6311,170.756,150.12
2000-01-26,327.104,96.845,170.937,150.34
2000-01-27,327.53,96.9539,170.771,150.58
2000-01-28,322.243,96.5136,169.453,150.82
2000-01-31,322.834,96.8149,168.953,150.28
2000-02-01,325.394,97.5493,169.663,150.64
2000-02-02,327.247,96.7944,169.89,150.53
2000-02-03,332.722,97.1337,171.316,151.2
2000-02-04,333.416,98.9671,172.951,150.93
2000-02-07,332.284,97.6739,173.867,150.26
2000-02-08,336.305,96.4312,174.839,150.98
2000-02-09,333.98,97.654,174.52,150.32
2000-02-10,333.697,99.3157,175.228,149.72
2000-02-11,330.289,98.7966,175.07,150.04
2000-02-14,328.822,98.897,175.891,150.79
2000-02-15,327.351,98.462,176.822,150.44
2000-02-16,326.585,98.7213,176.609,150.31
2000-02-17,328.229,98.3866,176.426,150.23
2000-02-18,322.71,98.3643,176.112,150.98
2000-02-21,320.298,,,151.1
2000-02-22,321.588,98.3868,176.111,151.89
2000-02-23,324.339,97.9666,176.637,151.22
2000-02-24,323.443,98.2599,176.666,151.58
2000-02-25,321.917,97.6421,177.368,151.55
2000-02-28,321.238,97.3192,177.318,151.05
2000-02-29,323.592,98.0632,178.033,151.32
2000-03-01,328.222,99.838,178.45,151.31
2000-03-02,331.141,99.7028,179.913,151.34
2000-03-03,334.146,100.082,180.62,151.67
2000-03-06,332.276,100.9356,180.775,151.52
2000-03-07,327.816,102.248,181.585,151.6
2000-03-08,327.455,99.4584,182.59,151.36
2000-03-09,332.373,100.5315,182.808,151.33
2000-03-10,331.885,100.0217,182.523,150.75
2000-03-13,326.734,100.7418,181.676,150.76
2000-03-14,324.121,100.7389,182.172,151.11
2000-03-15,325.304,100.0657,181.25,151.37
2000-03-16,335.455,100.3194,182.146,151.79
2000-03-17,337.1,100.4624,183.071,152.17
2000-03-20,337.615,98.1331,182.998,152.32
2000-03-21,342.213,98.5765,183.711,152.41
2000-03-22,342.201,98.5118,184.978,152.25
2000-03-23,345.856,98.1065,184.365,152.57
2000-03-24,348.671,98.7299,184.527,152.02
2000-03-27,349.044,98.6476,184.704,152.04
2000-03-28,348.215,98.0575,184.533,152.06
2000-03-29,347.678,97.0046,184.413,152.08
2000-03-30,341.792,97.5567,182.231,152.7
2000-03-31,344.498,98.5238,182.872,152.94
2000-04-03,343.195,97.6773,182.303,153.1
2000-04-04,341.576,96.145,180.502,153.73
2000-04-05,339.212,96.7044,179.711,153.27
2000-04-06,341.669,95.9536,180.498,153.42
2000-04-07,344.685,95.7411,181.183,153.87
2000-04-10,344.151,94.6463,181.512,153.94
2000-04-11,341.228,94.6278,180.533,153.3
2000-04-12,337.377,96.3874,180.664,152.73
2000-04-13,332.862,96.6937,180.969,153.06
2000-04-14,319.985,95.8689,179.42,153.03
2000-04-17,319.945,96.1503,177.766,152.18
2000-04-18,326.541,96.5329,178.972,152.31
2000-04-19,325.523,97.5554,179.091,153.11
2000-04-20,326.98,97.4023,179.38,153.12
2000-04-21,326.923,,,153.15
2000-04-24,326.833,97.6826,178.748,152.95
2000-04-25,331.774,97.539,179.752,152.31
2000-04-26,330.703,96.7391,179.515,152.18
2000-04-27,328.429,96.7483,178.893,151.52
2000-04-28,328.684,96.8817,179.5,151.61
2000-05-01,330.827,98.5183,179.803,151.48
2000-05-02,330.526,99.7773,179.628,151.12
2000-05-03,323.383,99.4225,177.57,150.26
2000-05-04,322.801,99.8853,176.025,149.59
2000-05-05,325.545,99.7485,174.67,149.18
2000-05-08,323.385,100.2396,173.391,148.81
2000-05-09,320.48,100.8321,173.396,149.14
2000-05-10,315.999,101.418,172.216,149.29
2000-05-11,318.338,102.38,172.697,149.43
2000-05-12,322.206,102.8206,170.854,148.78
2000-05-15,324.018,102.7036,172.413,149.06
2000-05-16,328.284,103.0516,172.831,149.46
2000-05-17,322.585,103.1237,172.864,149.09
2000-05-18,321.205,103.9822,173.15,148.45
2000-05-19,315.089,104.0066,171.378,148.73
2000-05-22,311.933,103.1693,170.268,149.34
2000-05-23,310.081,103.271,170.581,149.36
2000-05-24,311.233,104.644,171.601,149.27
2000-05-25,311.487,104.8746,172.584,150.05
2000-05-26,311.744,104.7136,172.761,150.45
2000-05-29,313.143,,,150.54
2000-05-30,320.405,103.9185,174.22,150.19
2000-05-31,319.776,102.8426,175.345,150.82
2000-06-01,324.905,103.4509,177.403,151.74
2000-06-02,333.159,104.1036,180.116,152.55
2000-06-05,332.918,104.2028,179.7,153.02
2000-06-06,333.161,104.1035,179.09,153.05
2000-06-07,333.573,102.7753,179.96,153.2
2000-06-08,332.05,103.2144,180.329,153.34
2000-06-09,330.963,103.6873,181.303,153.38
2000-06-12,330.284,103.9982,181.0,153.77
2000-06-13,332.459,104.4835,181.773,153.6
2000-06-14,333.212,104.4698,182.999,154.11
2000-06-15,331.872,104.7483,182.575,154.08
2000-06-16,330.766,104.1134,182.792,154.5
2000-06-19,333.49,103.0003,182.953,154.26
2000-06-20,333.963,103.3605,183.332,154.11
2000-06-21,333.112,104.5074,183.004,153.6
2000-06-22,329.425,105.6421,182.479,153.39
2000-06-23,327.225,104.8829,181.181,152.93
2000-06-26,327.728,104.5637,181.512,153.52
2000-06-27,328.211,105.3805,182.544,153.7
2000-06-28,329.83,104.9104,183.033,153.48
2000-06-29,327.447,105.7498,183.348,154.19
2000-06-30,330.209,104.7638,183.521,154.4
2000-07-03,332.903,,184.356,154.78
2000-07-04,332.752,,,154.79
2000-07-05,330.165,102.0189,185.368,154.92
2000-07-06,330.649,100.7384,185.249,154.91
2000-07-07,334.228,101.632,185.798,155.18
2000-07-10,334.702,101.4318,185.887,155.17
2000-07-11,334.57,101.6973,185.409,155.1
2000-07-12,335.627,101.5617,186.303,154.99
2000-07-13,334.65,102.7323,186.939,155.64
2000-07-14,336.662,102.0742,186.708,155.02
2000-07-17,337.003,101.6829,186.813,154.67
2000-07-18,333.025,103.1257,186.536,154.84
2000-07-19,330.966,102.2697,186.257,154.8
2000-07-20,333.185,101.9356,187.472,155.87
2000-07-21,330.085,100.8852,187.924,156.03
2000-07-24,327.875,99.4907,188.098,155.9
2000-07-25,328.841,99.1324,187.948,156.02
2000-07-26,326.555,99.2002,188.056,156.0
2000-07-27,324.073,99.7807,188.168,156.25
2000-07-28,318.252,99.8776,188.375,156.04
2000-07-31,320.16,99.0044,188.76,155.9
2000-08-01,321.559,99.6364,188.882,156.21
2000-08-02,321.047,100.7664,189.318,156.42
2000-08-03,319.916,100.7538,189.637,156.81
2000-08-04,321.999,101.6325,190.579,157.28
2000-08-07,324.476,100.5354,190.655,157.14
2000-08-08,324.264,101.0251,190.851,157.49
2000-08-09,324.428,101.8786,191.512,157.54
2000-08-10,323.914,102.8316,191.831,157.86
2000-08-11,324.806,102.9829,192.546,157.32
2000-08-14,327.533,103.2509,192.442,157.4
2000-08-15,327.946,102.8862,192.07,157.25
2000-08-16,328.217,103.6102,191.124,157.06
2000-08-17,328.977,103.8571,192.154,157.12
2000-08-18,327.955,104.2183,191.186,157.22
2000-08-21,327.951,105.2951,190.631,157.22
2000-08-22,328.082,104.1362,191.567,157.37
2000-08-23,328.74,104.9454,192.155,157.7
2000-08-24,329.662,104.818,192.635,158.05
2000-08-25,330.706,105.4018,193.517,158.09
2000-08-28,331.719,106.507,193.316,157.76
2000-08-29,330.677,107.0126,193.116,157.54
2000-08-30,328.631,107.924,193.73,157.63
2000-08-31,329.761,108.1696,194.78,157.87
2000-09-01,333.222,108.4174,195.378,158.37
2000-09-04,334.129,,,158.44
2000-09-05,330.019,109.5395,195.491,158.6
2000-09-06,326.309,110.1072,196.039,158.35
2000-09-07,326.4,110.62,195.039,158.07
2000-09-08,323.68,109.3436,194.753,158.25
2000-09-11,321.528,110.9523,194.045,158.13
2000-09-12,319.415,110.2859,193.71,158.2
2000-09-13,319.292,109.4418,193.668,158.31
2000-09-14,319.374,109.664,193.507,158.36
2000-09-15,316.881,110.3449,192.254,158.34
2000-09-18,312.121,111.1721,189.619,158.42
2000-09-19,313.91,110.6165,190.133,158.45
2000-09-20,312.29,110.3186,189.269,158.2
2000-09-21,310.881,109.7653,190.387,158.42
2000-09-22,311.92,108.5449,190.009,158.67
2000-09-25,311.958,108.2395,191.053,158.92
2000-09-26,310.046,108.1991,191.151,159.39
2000-09-27,309.554,108.4825,191.807,159.09
2000-09-28,312.923,106.4608,192.655,159.19
2000-09-29,311.309,106.975,192.682,159.44
2000-10-02,311.544,108.3767,192.057,159.3
2000-10-03,310.569,108.4194,193.114,159.02
2000-10-04,310.834,107.6212,193.443,158.8
2000-10-05,311.272,106.5862,193.669,158.63
2000-10-06,307.629,106.2992,192.868,158.96
2000-10-09,304.411,107.4106,,159.06
2000-10-10,302.723,109.3022,192.693,158.8
2000-10-11,297.332,110.2331,192.169,158.67
2000-10-12,292.335,112.7173,190.253,158.97
2000-10-13,297.063,110.6136,189.322,158.97
2000-10-16,296.729,108.6883,189.726,158.93
2000-10-17,292.461,108.6119,187.75,158.92
2000-10-18,289.687,107.8793,186.548,158.73
2000-10-19,296.045,106.5162,187.784,158.98
2000-10-20,298.238,107.0807,187.353,159.37
2000-10-23,298.699,107.777,186.508,159.93
2000-10-24,300.96,107.0684,186.538,159.83
2000-10-25,295.507,105.5776,185.062,159.48
2000-10-26,294.827,105.1405,185.112,159.59
2000-10-27,298.441,103.8635,186.421,159.51
2000-10-30,300.081,103.538,187.321,159.62
2000-10-31,304.895,103.8204,188.775,159.56
2000-11-01,306.496,104.4093,188.595,159.84
2000-11-02,307.817,104.4918,189.957,159.95
2000-11-03,308.47,105.3275,187.968,159.32
2000-11-06,309.463,105.2937,187.552,159.16
2000-11-07,309.332,106.4737,186.001,159.14
2000-11-08,306.006,107.1346,184.653,159.31
2000-11-09,303.621,107.7149,184.503,159.62
2000-11-10,298.497,107.4926,186.429,159.54
2000-11-13,294.148,108.0899,187.194,159.81
2000-11-14,299.669,109.4153,188.118,160.11
2000-11-15,300.953,110.9368,189.453,160.39
2000-11-16,297.215,109.4411,189.418,160.54
2000-11-17,296.083,110.9498,189.01,159.99
2000-11-20,290.787,111.6874,189.988,160.04
2000-11-21,290.838,112.0437,190.232,159.8
2000-11-22,285.223,112.6458,189.472,160.27
2000-11-23,285.559,,,160.33
2000-11-24,288.862,,189.294,160.19
2000-11-27,291.949,112.808,189.203,160.02
2000-11-28,289.454,110.8533,188.205,160.23
2000-11-29,289.477,110.9126,189.3,160.58
2000-11-30,285.682,111.5902,188.013,161.21
2000-12-01,287.498,110.3136,188.762,160.67
2000-12-04,288.724,112.1747,188.107,160.41
2000-12-05,296.394,110.4997,190.092,161.29
2000-12-06,293.963,114.118,191.035,162.16
2000-12-07,292.619,113.1953,191.282,162.29
2000-12-08,296.187,113.0858,192.248,162.22
2000-12-11,299.432,116.0914,192.466,162.35
2000-12-12,298.03,113.2493,191.893,162.64
2000-12-13,296.163,111.4166,191.968,163.2
2000-12-14,293.356,110.0598,192.65,163.73
2000-12-15,288.218,112.056,192.404,163.86
2000-12-18,289.48,112.967,193.316,164.15
2000-12-19,287.282,113.1808,194.75,164.1
2000-12-20,280.336,111.6346,195.115,164.78
2000-12-21,280.417,111.9795,195.267,164.99
2000-12-22,284.725,111.5417,195.477,165.12
2000-12-25,285.627,,,165.22
2000-12-26,286.68,112.3812,195.826,165.09
2000-12-27,289.473,112.9431,196.021,164.62
2000-12-28,290.268,112.5688,196.26,164.47
2000-12-29,290.113,114.6134,196.314,164.73
2001-01-01,290.099,,,164.89
2001-01-02,285.721,111.4511,196.555,166.09
2001-01-03,291.595,111.5056,197.653,165.36
2001-01-04,292.035,113.2662,198.834,166.35
2001-01-05,288.542,113.8326,199.703,167.32
2001-01-08,287.493,114.6617,199.536,167.77
2001-01-09,286.175,115.0856,199.886,167.51
2001-01-10,286.549,115.5499,199.73,167.09
2001-01-11,289.013,114.7323,200.168,166.77
2001-01-12,288.871,115.0255,200.514,165.98
2001-01-15,288.633,,,166.08
2001-01-16,289.089,114.053,200.173,166.46
2001-01-17,290.846,112.7037,201.413,167.22
2001-01-18,294.285,114.0237,202.135,167.98
2001-01-19,293.599,115.2254,202.426,167.4
2001-01-22,293.644,115.4782,202.431,167.37
2001-01-23,295.618,114.366,202.629,167.12
2001-01-24,295.189,113.6592,202.887,167.33
2001-01-25,294.635,113.8642,202.95,167.85
2001-01-26,294.123,114.0719,203.806,167.91
2001-01-29,295.103,112.1677,204.698,167.76
2001-01-30,296.868,112.3656,204.987,168.59
2001-01-31,297.271,111.3745,205.782,169.45
2001-02-01,298.33,113.4645,206.737,170.23
2001-02-02,293.95,115.2944,206.023,169.49
2001-02-05,294.257,113.2027,205.099,169.32
2001-02-06,293.76,113.1556,204.853,168.76
2001-02-07,291.036,114.0916,204.209,168.72
2001-02-08,288.595,113.8385,204.968,168.75
2001-02-09,285.609,113.1022,205.569,169.57
2001-02-12,288.636,112.292,205.468,169.18
2001-02-13,286.646,112.5776,205.797,168.97
2001-02-14,284.926,111.8473,206.009,168.72
2001-02-15,286.178,110.9273,206.27,168.34
2001-02-16,282.429,111.3535,206.06,169.03
2001-02-19,282.105,,,169.1
2001-02-20,278.256,110.839,203.931,169.09
2001-02-21,274.331,110.3787,201.674,168.68
2001-02-22,273.155,110.2016,202.36,168.58
2001-02-23,271.233,110.4648,202.512,168.83
